Date,Open,High,Low,Close,Volume,Adj Close,Max,Min,Average
18-03-2010,10733.44043,10784,10728.15039,10779.16992,153280000,10779.16992,0.98051995,0.04359211,0.526634935
19-03-2010,10780,10819.90039,10694.21973,10741.98047,434190000,10741.98047,0.867112994,7.10E-07,0.133028624
22-03-2010,10741,10809.84961,10695.12988,10785.88965,157200000,10785.88965,0.992309332,0.010666199,0.44698838
23-03-2010,10787.17969,10893.88965,10784.75977,10888.83008,189140000,10888.83008,0.999026895,0.022466816,0.387505395
24-03-2010,10887.62012,10887.83984,10825.41992,10836.15039,195570000,10836.15039,0.357067972,0.000359032,0.103958587
25-03-2010,10837.50977,10955.48047,10834.19043,10841.20996,200330000,10841.20996,0.989568889,0.019249521,0.513935203
26-03-2010,10841.29004,10909.37988,10816.42969,10850.36035,175490000,10850.36035,0.996596992,0.021243095,0.47144992
29-03-2010,10849.23047,10916.63965,10849.23047,10895.86035,136710000,10895.86035,0.96636647,0.0032326,0.317878165
30-03-2010,10895.01953,10940.21973,10866.83008,10907.41992,148810000,10907.41992,0.986015081,0.006812944,0.327861638
31-03-2010,10907.33984,10907.41992,10832.83008,10856.62988,197060000,10856.62988,0.624168515,8.38E-05,0.139433352
01-04-2010,10857.30957,10956.38965,10857.30957,10927.07031,159520000,10927.07031,0.998212814,0.01298999,0.462126773
05-04-2010,10927.4502,10988.05957,10923.96973,10973.54981,139480000,10973.54981,0.969012678,0.047092307,0.427440584
06-04-2010,10972.49023,10987.37988,10927.51953,10969.99023,159960000,10969.99023,0.768081009,0.000162853,0.154183936
07-04-2010,10961.9502,10962.66016,10845.4502,10897.51953,187000000,10897.51953,0.651580274,0.002745741,0.143024563
08-04-2010,10896.99023,10949.36035,10844.08984,10927.07031,158930000,10927.07031,0.948600411,0.017774969,0.510477257
09-04-2010,10926.91992,11000.98047,10926.91992,10997.34961,150660000,10997.34961,0.973115087,0.024063287,0.429252902
12-04-2010,10996.75,11029.76953,10992.20996,11005.96973,153960000,11005.96973,0.954878747,0.018177353,0.48381754
13-04-2010,11006.71973,11038.91992,10947.76953,11019.41992,183950000,11019.41992,0.997700036,0.000574281,0.420871739
14-04-2010,11020.7002,11125.21973,11020.62988,11123.11035,223920000,11123.11035,0.998305321,0.002981007,0.509494858
15-04-2010,11122.95996,11154.54981,11096.2002,11144.57031,203720000,11144.57031,0.998283923,0.023807641,0.366935255
16-04-2010,11143.66016,11153.79004,10973.91992,11018.66016,373950000,11018.66016,0.862678468,0.000304411,0.182452483
19-04-2010,11018.36035,11095.29981,10977.84961,11092.04981,214850000,11092.04981,0.996604204,0.001788308,0.401655514
20-04-2010,11093.11035,11146.08008,11081.46973,11117.05957,175170000,11117.05957,0.958469748,0.010521418,0.448726282
21-04-2010,11116.91016,11153.71973,11071.33984,11124.91992,188880000,11124.91992,0.9935655,0.020439109,0.487047776
22-04-2010,11119.78027,11149.86035,11016.40039,11134.29004,214700000,11134.29004,0.940020442,0.015153519,0.483676062
23-04-2010,11132.17969,11205.63965,11105.65039,11204.28027,207380000,11204.28027,0.982159674,0.00146732,0.390324166
26-04-2010,11205.11035,11258.00977,11187.65039,11205.03027,191920000,11205.03027,0.985175848,0.009468086,0.361568991
27-04-2010,11203.66992,11218.86035,10973.16992,10991.99023,263400000,10991.99023,0.587537766,0.000500765,0.128724422
28-04-2010,10988.87012,11078.51953,10965.37988,11045.26953,236760000,11045.26953,0.991470754,0.000180848,0.458851008
29-04-2010,11045.63965,11197.32031,11041.63965,11167.32031,194310000,11167.32031,0.996549249,0.02687438,0.45295888
30-04-2010,11168.23047,11197.92969,10999.69043,11008.61035,255130000,11008.61035,0.935674489,0.000648961,0.160298245
03-05-2010,11009.59961,11177.66992,11009.59961,11151.83008,178080000,11151.83008,0.998733699,0.008344443,0.400082551
04-05-2010,11149.48047,11149.48047,10869.25,10926.76953,242100000,10926.76953,0.530331969,1.98E-06,0.153074247
05-05-2010,10918.40039,10946.79004,10814.83984,10866.83008,218830000,10866.83008,0.703618288,0.000390618,0.153914763
06-05-2010,10868.12012,10879.75977,9869.620117,10520.32031,459890000,10520.32031,0.74792546,0.000240101,0.124030574
07-05-2010,10519.41992,10579.12012,10241.23047,10380.42969,428730000,10380.42969,0.740114331,0.000211523,0.137834887
10-05-2010,10386.17969,10835.16992,10386.03027,10785.13965,313350000,10785.13965,0.969161928,0.010256842,0.434285599
11-05-2010,10780,10874.54004,10685.37988,10748.25977,223950000,10748.25977,0.767000735,3.86E-05,0.12482775
12-05-2010,10742.15039,10909.08008,10742.15039,10896.91016,196630000,10896.91016,0.969378591,0.005681649,0.372802805
13-05-2010,10896.61035,10920.26953,10771.69043,10782.9502,201480000,10782.9502,0.588874459,4.91E-05,0.084194103
14-05-2010,10780.67969,10780.75,10537.25,10620.16016,256500000,10620.16016,0.530624032,7.12E-06,0.125500082
17-05-2010,10616.98047,10660.96973,10436.05957,10625.83008,221910000,10625.83008,0.974993169,0.004559467,0.366344532
18-05-2010,10625.4502,10718.86035,10482.2002,10510.9502,246370000,10510.9502,0.904144168,0.004948427,0.149278613
19-05-2010,10505.7002,10522.51953,10324.66016,10444.37012,266340000,10444.37012,0.336370021,0.000295159,0.089762772
20-05-2010,10440.20996,10440.20996,10065.36035,10068.00977,360350000,10068.00977,0.899471223,0.000141619,0.171861056
21-05-2010,10063.92969,10198.53027,9918.820312,10193.38965,438220000,10193.38965,0.996597588,0.004837598,0.495780865
24-05-2010,10193.45996,10196.41016,10052.66992,10066.57031,211430000,10066.57031,0.726174235,0.000686966,0.111828581
25-05-2010,10061.42969,10061.66016,9774.480469,10043.75,316960000,10043.75,0.488291293,0.000119457,0.148811576
26-05-2010,10045.11035,10179.03027,9952.679688,9974.450195,316080000,9974.450195,0.765889764,0.000277297,0.157253109
27-05-2010,9971.730469,10264.2002,9971.730469,10258.99023,264770000,10258.99023,0.934185743,0.008340912,0.439829081
28-05-2010,10258,10258,10095.90039,10136.62988,243720000,10136.62988,0.385060847,0.000105767,0.087965939
01-06-2010,10133.94043,10218.33008,10013.90039,10024.01953,221900000,10024.01953,0.829272807,7.03E-05,0.178521399
02-06-2010,10025.61035,10254.21973,10025.61035,10249.54004,200850000,10249.54004,0.951545775,0.019830309,0.346835574
03-06-2010,10250.66992,10315.20996,10175.01953,10255.28027,176870000,10255.28027,0.959804058,0.004547501,0.463551709
04-06-2010,10249.61035,10249.69043,9889.879883,9931.969727,256600000,9931.969727,0.628272176,0.001791213,0.135311758
07-06-2010,9931.75,9982.379883,9810.299805,9816.490234,222940000,9816.490234,0.810551643,0.000111089,0.180997104
08-06-2010,9812.94043,9953.660156,9757.549805,9939.980469,259680000,9939.980469,0.996256948,0.018280219,0.535760132
09-06-2010,9941.570312,10065.13965,9867.730469,9899.25,222680000,9899.25,0.764305115,7.00E-06,0.145359571
10-06-2010,9901.669922,10185.83008,9901.669922,10172.53027,221730000,10172.53027,0.97984767,0.033535309,0.392468353
11-06-2010,10166.78027,10215.98047,10082.70996,10211.07031,187890000,10211.07031,0.998794079,0.007699402,0.453537267
14-06-2010,10211.83008,10328.66992,10186.20996,10190.88965,177920000,10190.88965,0.980964363,0.000978181,0.289833911
15-06-2010,10192.40039,10408.32031,10192.40039,10404.76953,203170000,10404.76953,0.87505132,0.000800666,0.386165712
16-06-2010,10404.24023,10429.03027,10332.59961,10409.45996,165700000,10409.45996,0.995216966,0.001715906,0.348158515
17-06-2010,10409.98047,10441.2002,10319.21973,10434.16992,181070000,10434.16992,0.996452928,0.022106908,0.469118908
18-06-2010,10435,10483.44043,10424.49023,10450.63965,338010000,10450.63965,0.995590806,0.049128529,0.487546207
21-06-2010,10452.45996,10594.16016,10395.54981,10442.41016,165190000,10442.41016,0.867487609,9.76E-05,0.156986718
22-06-2010,10441.9502,10493.57031,10283.40039,10293.51953,175750000,10293.51953,0.185710728,0.000666371,0.076053784
23-06-2010,10293.29981,10368.04004,10227.24023,10298.44043,195100000,10298.44043,0.982588172,0.018264001,0.477679635
24-06-2010,10297.08008,10298.05957,10128.84961,10152.79981,244440000,10152.79981,0.569987655,0.000124147,0.135309432
25-06-2010,10153.48047,10202.91016,10081.08008,10143.80957,434500000,10143.80957,0.972745299,3.87E-06,0.164521781
28-06-2010,10143.04981,10201.92969,10101.41016,10138.51953,164100000,10138.51953,0.389254957,0.002034122,0.066630558
29-06-2010,10135.71973,10135.79981,9811.919922,9870.299805,290500000,9870.299805,0.710337162,0.000126526,0.140049307
30-06-2010,9868.339844,9908.919922,9753.839844,9774.019531,235090000,9774.019531,0.26778248,0.001120041,0.07161679
01-07-2010,9773.269531,9795.480469,9621.889648,9732.530273,262820000,9732.530273,0.64771986,3.29E-05,0.113559399
02-07-2010,9732.530273,9770.870117,9614.320312,9686.480469,199570000,9686.480469,0.616289258,0.000409798,0.098803758
06-07-2010,9686.480469,9858.129883,9659.009766,9743.620117,261020000,9743.620117,0.950502634,0.016074328,0.391017536
07-07-2010,9743.620117,10026.59961,9736.700195,10018.28027,219560000,10018.28027,0.998348355,0.003469604,0.406668231
08-07-2010,10019.25977,10139.86035,10019.25977,10138.99023,192210000,10138.99023,0.999775231,0.006760722,0.393811843
09-07-2010,10138.99023,10201.76953,10118.41016,10198.03027,134810000,10198.03027,0.985116839,0.001740793,0.365939151
12-07-2010,10199.24023,10220.28027,10146.49023,10216.26953,131490000,10216.26953,0.963126898,0.023353467,0.40776689
13-07-2010,10217.54981,10407.82031,10217.54981,10363.01953,179040000,10363.01953,0.986165881,0.000517658,0.476203134
14-07-2010,10370.95996,10400.09961,10303,10366.71973,208530000,10366.71973,0.993027389,0.050742663,0.400185153
15-07-2010,10367.09961,10379.74023,10240.48047,10359.30957,210000000,10359.30957,0.536876798,0.001147001,0.133828891
16-07-2010,10356.2002,10356.2002,10079.58008,10097.90039,335060000,10097.90039,0.697633743,0.000434972,0.123171968
19-07-2010,10098.12012,10187.28027,10073.67969,10154.42969,176970000,10154.42969,0.976483107,0.010876966,0.360775133
20-07-2010,10151.48047,10236.40039,10007.75977,10229.95996,194410000,10229.95996,0.999022365,0.004102911,0.39469181
21-07-2010,10226.01953,10265.54004,10065.5,10120.53027,203900000,10120.53027,0.882251143,3.19E-05,0.185802499
22-07-2010,10121.80957,10363.24023,10121.80957,10322.29981,202220000,10322.29981,0.994081676,0.00162295,0.388092955
23-07-2010,10321.16016,10441.9502,10287.48047,10424.62012,200000000,10424.62012,0.999029279,0.004634986,0.435060576
26-07-2010,10424.16992,10526.79004,10414.40039,10525.42969,178820000,10525.42969,0.955406189,0.004339132,0.425002179
27-07-2010,10525.28027,10578.33008,10494.86035,10537.69043,180550000,10537.69043,0.974672318,0.00902282,0.421273128
28-07-2010,10537.00977,10548.51953,10463.21973,10497.87988,162070000,10497.87988,0.684030473,9.19E-06,0.146698163
29-07-2010,10498.94043,10584.99023,10387.38965,10467.16016,202110000,10467.16016,0.196021095,0.001870519,0.06256533
30-07-2010,10465.19043,10507.19043,10347.5,10465.94043,208160000,10465.94043,0.785566926,0.000136721,0.202661273
02-08-2010,10468.82031,10692.2002,10468.58984,10674.37988,167640000,10674.37988,0.982263386,0.052544955,0.532742607
03-08-2010,10673.91992,10676.9502,10600.95996,10636.37988,164880000,10636.37988,0.620510221,4.10E-05,0.137686589
04-08-2010,10630.2002,10702.99023,10627.53027,10680.42969,173360000,10680.42969,0.981901228,0.002391704,0.203953788
05-08-2010,10679.66992,10679.75,10612.84961,10674.98047,139610000,10674.98047,0.792917132,0.000399352,0.15284342
06-08-2010,10668.54981,10668.7002,10515.37012,10653.55957,154870000,10653.55957,0.864177406,5.70E-06,0.151311164
09-08-2010,10654.62012,10719.94043,10649.40039,10698.75,166330000,10698.75,0.999655843,0.006704654,0.435689441
10-08-2010,10696.62988,10700.70996,10551.62012,10644.25,203490000,10644.25,0.883951724,0.001007116,0.231608749
11-08-2010,10631.82031,10631.90039,10367.33008,10378.83008,219330000,10378.83008,0.311489433,0.000654546,0.078156823
12-08-2010,10361.58008,10361.65039,10268.70996,10319.9502,221030000,10319.9502,0.652237475,2.73E-05,0.139346568
13-08-2010,10320.33008,10354.91992,10285.44043,10303.15039,151620000,10303.15039,0.518239737,0.000436163,0.075600688
16-08-2010,10303.07031,10333.12012,10209.53027,10302.00977,146040000,10302.00977,0.896094799,3.78E-05,0.234174279
17-08-2010,10297.62988,10480.44043,10297.46973,10405.84961,191340000,10405.84961,0.987026274,0.001789172,0.371824341
18-08-2010,10398.58984,10472.29981,10330.01953,10415.54004,168560000,10415.54004,0.997110486,0.090943158,0.501134552
19-08-2010,10411.15039,10411.15039,10216.19043,10271.20996,227740000,10271.20996,0.452297688,0.000140942,0.159766159
20-08-2010,10270.98047,10270.98047,10147.24023,10213.62012,251150000,10213.62012,0.39106074,0.000604567,0.088744726
23-08-2010,10215.50977,10304.7002,10170.29004,10174.41016,173000000,10174.41016,0.858772039,1.42E-05,0.208938886
24-08-2010,10173.04981,10173.04981,9991.179688,10040.4502,223680000,10040.4502,0.845782518,0.000423499,0.162239229
25-08-2010,10040.15039,10097.40039,9937.980469,10060.05957,183890000,10060.05957,0.998713374,0.022875713,0.414620949
26-08-2010,10059.90039,10104.70996,9968.099609,9985.80957,176330000,9985.80957,0.815392256,0.001078839,0.26382512
27-08-2010,9982.179688,10159.87988,9936.620117,10150.65039,207760000,10150.65039,0.997506678,0.009772818,0.404561735
30-08-2010,10145.58008,10150.57031,10007.67969,10009.73047,150480000,10009.73047,0.937164783,0.000157719,0.165423116
31-08-2010,10006.41992,10073.37988,9941.839844,10014.71973,255420000,10014.71973,0.988090873,0.060288213,0.563061925
01-09-2010,10016.00977,10279.08008,10016.00977,10269.46973,205710000,10269.46973,0.989431262,0.001835147,0.507405059
02-09-2010,10270.08008,10320.37012,10253.95996,10320.09961,149930000,10320.09961,0.997931957,0.007422149,0.402215309
03-09-2010,10321.91992,10451.15039,10321.83984,10447.92969,168600000,10447.92969,0.911955416,0.014039719,0.442613774
07-09-2010,10446.79981,10446.79981,10332.40039,10340.69043,149040000,10340.69043,0.896196008,4.01E-05,0.263651842
08-09-2010,10338.49023,10426.7002,10335.69043,10387.00977,166760000,10387.00977,0.998771131,0.027712302,0.436418919
09-09-2010,10388.13965,10476.62012,10386.62988,10415.24023,163590000,10415.24023,0.620363653,0.001598495,0.159363761
10-09-2010,10415.00977,10471.28027,10403.16992,10462.76953,140320000,10462.76953,0.996493638,0.010478876,0.404123699
13-09-2010,10458.59961,10567.58984,10458.59961,10544.12988,190720000,10544.12988,0.989675701,0.000738084,0.414190164
14-09-2010,10544.73047,10588.32031,10499.7002,10526.49023,192410000,10526.49023,0.457034975,0.002448153,0.111010696
15-09-2010,10526.41992,10587.79981,10480.78027,10572.73047,167420000,10572.73047,0.988297403,0.005914115,0.271910016
16-09-2010,10571.75,10603.69043,10522.48047,10594.83008,170300000,10594.83008,0.995390654,0.006693799,0.292711399
17-09-2010,10595.54981,10650.16016,10567.36035,10607.84961,367230000,10607.84961,0.999034166,1.80E-05,0.367280745
20-09-2010,10608.08008,10774.12988,10608.08008,10753.62012,157120000,10753.62012,0.966770113,0.005072949,0.406535944
21-09-2010,10753.38965,10833.38965,10717.74023,10761.03027,186740000,10761.03027,0.99955231,0.048728928,0.754293644
22-09-2010,10761.11035,10805.37988,10708.40039,10739.30957,168590000,10739.30957,0.481392324,0.000237109,0.14454643
23-09-2010,10738.48047,10761.94043,10640.91992,10662.41992,156830000,10662.41992,0.866861463,2.40E-05,0.221837669
24-09-2010,10664.38965,10865.78027,10664.30957,10860.25977,179270000,10860.25977,0.735956013,0.025953891,0.334525177
27-09-2010,10860.03027,10873.2002,10809.62012,10812.04004,143910000,10812.04004,0.944274902,5.66E-05,0.137283535
28-09-2010,10809.16992,10886.20996,10728.63965,10858.13965,167110000,10858.13965,0.995054364,0.023680042,0.495842657
29-09-2010,10857.98047,10869.25977,10798.87988,10835.28027,158830000,10835.28027,0.974110603,0.015246073,0.291529962
30-09-2010,10836.04004,10948.87988,10745.44043,10788.04981,214540000,10788.04981,0.664929926,0.001925633,0.13300358
01-10-2010,10789.71973,10866.54004,10780.63965,10829.67969,161890000,10829.67969,0.995321214,0.006670931,0.344509943
04-10-2010,10828.84961,10853.70996,10711.12012,10751.26953,160370000,10751.26953,0.769138455,0.002368547,0.118530004
05-10-2010,10752.78027,10965.61035,10752.62988,10944.71973,216240000,10944.71973,0.990026593,0.011062574,0.398384572
06-10-2010,10936.79004,10974.16016,10918.57031,10967.65039,163440000,10967.65039,0.999262393,0.000324166,0.391568616
07-10-2010,10968.41016,10998.53027,10892.75977,10948.58008,141920000,10948.58008,0.980599165,3.08E-05,0.14778422
08-10-2010,10948.5,11032.16992,10929.28027,11006.48047,152280000,11006.48047,0.952790737,0.027982583,0.414107278
11-10-2010,11006.92969,11030.5,10977.90039,11010.33984,114830000,11010.33984,0.991597474,0.012126972,0.435892693
12-10-2010,11010.79004,11053.20996,10913.83984,11020.40039,155150000,11020.40039,0.963525951,0.009962709,0.42483517
13-10-2010,11022.82031,11155.23047,11022.07031,11096.08008,224920000,11096.08008,0.948200643,0.012554457,0.422228059
14-10-2010,11096.99023,11112.2002,11023.54004,11094.57031,196170000,11094.57031,0.988296807,7.59E-07,0.145914905
15-10-2010,11096.00977,11141.19043,11010.67969,11062.78027,319210000,11062.78027,0.825977206,0.00112696,0.181541264
18-10-2010,11062.62988,11159.04981,11054.75977,11143.69043,190290000,11143.69043,0.865537524,0.008933141,0.332056424
19-10-2010,11139.59961,11139.59961,10917.62012,10978.62012,247640000,10978.62012,0.395386189,0.000129425,0.108930418
20-10-2010,10974.51953,11152.87988,10970.88965,11107.96973,220140000,11107.96973,0.999247849,3.66E-05,0.437189791
21-10-2010,11105.24023,11213.54004,11066.19043,11146.57031,178060000,11146.57031,0.99953711,0.017823569,0.467603431
22-10-2010,11146.41016,11159.04981,11109.25,11132.55957,104570000,11132.55957,0.88915807,8.48E-05,0.142920665
25-10-2010,11133.40039,11247.59961,11132.33984,11164.04981,168110000,11164.04981,0.861948729,0.001800677,0.366508181
26-10-2010,11163.13965,11184.82031,11087,11169.45996,159040000,11169.45996,0.99967432,0.005817494,0.374050549
27-10-2010,11168.40039,11168.40039,11020.82031,11126.28027,167080000,11126.28027,0.964291394,1.29E-06,0.218474793
28-10-2010,11127.33984,11179.33984,11052.59961,11113.9502,156250000,11113.9502,0.386709988,9.55E-07,0.121918562
29-10-2010,11120.4502,11131.00977,11075.79981,11118.49023,189650000,11118.49023,0.98900491,0.012108603,0.337807603
01-11-2010,11120.29981,11244.26953,11062.33008,11124.62012,150130000,11124.62012,0.990864217,0.004227713,0.458369854
02-11-2010,11125.21973,11219.51953,11125.21973,11188.71973,150390000,11188.71973,0.928871334,0.000941219,0.429018954
03-11-2010,11184.87988,11226.63965,11097.37012,11215.12988,177580000,11215.12988,0.995536923,0.021138957,0.495681784
04-11-2010,11216.65039,11440.37012,11216.65039,11434.83984,234680000,11434.83984,0.999088168,0.00863505,0.463136595
05-11-2010,11435.21973,11451.53027,11393.51953,11444.08008,211670000,11444.08008,0.998449326,0.003577963,0.433602831
08-11-2010,11439.54004,11439.61035,11362.53027,11406.83984,143990000,11406.83984,0.910929441,0.001064658,0.157672314
09-11-2010,11403.58984,11421.13965,11303.19043,11346.75,161910000,11346.75,0.597241759,2.51E-05,0.129376571
10-11-2010,11342.80957,11366.16016,11255.01953,11357.04004,164170000,11357.04004,0.979364753,0.007047666,0.510773851
11-11-2010,11326.69043,11326.76953,11231.21973,11283.09961,296660000,11283.09961,0.6339522,6.42E-05,0.129055905
12-11-2010,11281.28027,11283.7002,11143.83984,11192.58008,217650000,11192.58008,0.951640069,0.000219687,0.257308331
15-11-2010,11194.01953,11280.90039,11189.09961,11201.96973,155660000,11201.96973,0.965838313,0.00452497,0.392243257
16-11-2010,11194.7002,11194.7002,10978.92969,11023.5,254570000,11023.5,0.802221179,0.000256228,0.164808983
17-11-2010,11017.83008,11042.16016,10990.80957,11007.87988,160250000,11007.87988,0.538199782,0.000288221,0.119274817
18-11-2010,11010.49023,11199.69043,11010.33984,11181.23047,171770000,11181.23047,0.992002964,0.013210174,0.465817716
19-11-2010,11180.76953,11206.16992,11119.24023,11203.54981,219400000,11203.54981,0.999327183,0.021432901,0.548426906
22-11-2010,11201.66016,11206.04981,11054.53027,11178.58008,152850000,11178.58008,0.618904114,0.000760206,0.077922913
23-11-2010,11177.59961,11180.16992,10992.16992,11036.37012,192820000,11036.37012,0.896573961,7.85E-05,0.175006806
24-11-2010,11037.34961,11195.99023,11037.34961,11187.28027,138280000,11187.28027,0.995974839,0.007896847,0.510746512
26-11-2010,11183.5,11183.5,11067.16992,11091.87012,68400000,11091.87012,0.382512689,0.001179068,0.096287608
29-11-2010,11083.75,11083.82031,10929.28027,11052.49023,151530000,11052.49023,0.820652246,3.54E-05,0.24221517
30-11-2010,11049.71973,11062.62988,10942.98047,11006.01953,233770000,11006.01953,0.854470789,0.000388752,0.122639333
01-12-2010,11007.23047,11276.09961,11007.23047,11255.78027,202520000,11255.78027,0.994233191,0.016649513,0.471357978
02-12-2010,11255.92969,11373.79981,11255.84961,11362.41016,212090000,11362.41016,0.954468966,0.026971096,0.406524924
03-12-2010,11361.87988,11388.87012,11318.82031,11382.08984,149440000,11382.08984,0.983734012,0.026520427,0.41053846
06-12-2010,11381.33008,11392.08008,11350.26953,11362.19043,122240000,11362.19043,0.928065717,0.000247926,0.251969743
07-12-2010,11363.84961,11450.88965,11354.08984,11359.16016,175720000,11359.16016,0.874810994,0.000160344,0.273583899
08-12-2010,11354.4502,11389.08984,11327.49023,11372.48047,152510000,11372.48047,0.999887824,0.060258821,0.446371752
09-12-2010,11370.44043,11413.34961,11331.5,11370.05957,167970000,11370.05957,0.753561735,0.000430195,0.258019926
10-12-2010,11370.05957,11413.69043,11357.71973,11410.32031,151820000,11410.32031,0.999858379,0.014627995,0.460001663
13-12-2010,11406.16016,11480.03027,11405.33008,11428.55957,151190000,11428.55957,0.99993372,0.009348658,0.369222763
14-12-2010,11429.24023,11514.08008,11428.94043,11476.54004,149860000,11476.54004,0.978564799,0.014434814,0.514170935
15-12-2010,11475.63965,11519.04004,11445.66992,11457.46973,189670000,11457.46973,0.819154859,0.000121685,0.176268556
16-12-2010,11457.92969,11514.83984,11421.29981,11499.25,163040000,11499.25,0.999741733,0.005484404,0.446702607
17-12-2010,11499.01953,11503.17969,11451,11491.91016,358300000,11491.91016,0.952252448,4.19E-05,0.174904304
20-12-2010,11491.29981,11517.07031,11442.67969,11478.12988,125360000,11478.12988,0.961700976,0.000174599,0.158920872
21-12-2010,11478.36035,11549.12012,11478.29004,11533.16016,119420000,11533.16016,0.961775541,0.030426683,0.43657586
22-12-2010,11532.16992,11566.99023,11528.08008,11559.49023,122040000,11559.49023,0.966954827,0.037036333,0.403887019
23-12-2010,11559.11035,11580.83984,11542.62012,11573.49023,100840000,11573.49023,0.991174817,0.071709462,0.450431741
27-12-2010,11572.80957,11573.19043,11518.44043,11555.03027,76820000,11555.03027,0.918624997,1.20E-05,0.177884072
28-12-2010,11554.79981,11591.12988,11541.13965,11575.54004,114100000,11575.54004,0.99702853,0.028073467,0.511977534
29-12-2010,11572.74023,11625,11572.66016,11585.37988,77800000,11585.37988,0.971008122,0.004648981,0.450720572
30-12-2010,11585.37988,11594.37988,11551.92969,11569.70996,76820000,11569.70996,0.705116928,3.43E-05,0.15526848
31-12-2010,11569.33008,11597.41016,11530.32031,11577.50977,93330000,11577.50977,0.998892725,0.012418983,0.556141962
03-01-2011,11577.42969,11711.46973,11577.34961,11670.75,203420000,11670.75,0.992248058,0.001983625,0.371655388
04-01-2011,11670.90039,11698.21973,11635.74023,11691.17969,178630000,11691.17969,0.997803509,0.01599603,0.305949445
05-01-2011,11688.61035,11742.67969,11652.88965,11722.88965,169990000,11722.88965,0.997662187,0.006337502,0.423227108
06-01-2011,11716.92969,11736.74023,11667.45996,11697.30957,193080000,11697.30957,0.653616428,0.000449759,0.181552331
07-01-2011,11696.86035,11726.94043,11599.67969,11674.75977,188720000,11674.75977,0.838787377,0.000460871,0.129183741
10-01-2011,11672.33984,11677.33008,11573.87012,11637.4502,150340000,11637.4502,0.974197924,0.000521287,0.19443988
11-01-2011,11638.50977,11704.12012,11635.48047,11671.87988,157440000,11671.87988,0.988502383,0.041115772,0.590458863
12-01-2011,11673.62012,11782.23047,11673.62012,11755.44043,144960000,11755.44043,0.944583058,0.009472891,0.334039821
13-01-2011,11753.7002,11757.25,11700.53027,11731.90039,161660000,11731.90039,0.854708374,0.000561859,0.159150263
14-01-2011,11732.12988,11794.15039,11698.83008,11787.37988,200770000,11787.37988,0.99655813,0.012529047,0.52650135
18-01-2011,11783.82031,11858.78027,11777.99023,11837.92969,203390000,11837.92969,0.9971053,0.013597964,0.432907107
19-01-2011,11834.20996,11861.24023,11798.45996,11825.29004,166250000,11825.29004,0.929444671,7.82E-05,0.176267004
20-01-2011,11823.7002,11845.16016,11744.76953,11822.79981,180800000,11822.79981,0.769229293,0.003456976,0.179427177
21-01-2011,11822.9502,11905.48047,11822.79981,11871.83984,249480000,11871.83984,0.939013422,0.028459335,0.490791605
24-01-2011,11873.42969,11982.94043,11867.98047,11980.51953,184000000,11980.51953,0.999888301,0.005763142,0.577905972
25-01-2011,11980.51953,11985.96973,11898.74023,11977.19043,191950000,11977.19043,0.72189939,0.000152235,0.189673908
26-01-2011,11978.84961,12020.51953,11961.83008,11985.44043,168320000,11985.44043,0.902093291,0.002637815,0.310624652
27-01-2011,11985.36035,12019.53027,11971.92969,11989.83008,167770000,11989.83008,0.899735153,0.0003988,0.387137831
28-01-2011,11990.36035,12012.41992,11803.04004,11823.7002,214170000,11823.7002,0.262510717,0.000934466,0.061001081
31-01-2011,11824.38965,11891.92969,11817.87988,11891.92969,206580000,11891.92969,0.992020547,0.01477196,0.453089379
01-02-2011,11892.5,12050.75,11892.5,12040.16016,180890000,12040.16016,0.952881038,0.008412345,0.322251629
02-02-2011,12038.26953,12057.91016,12018.50977,12041.96973,143440000,12041.96973,0.990767539,0.031088497,0.432579639
03-02-2011,12040.67969,12080.54004,11981.04981,12062.25977,143710000,12062.25977,0.994843245,0.024365781,0.581224591
04-02-2011,12061.73047,12092.41992,12025.78027,12092.15039,121780000,12092.15039,0.999401212,0.004458381,0.452877112
07-02-2011,12092.37988,12188.75977,12092.29981,12161.62988,132960000,12161.62988,0.993661642,0.081291087,0.48872636
08-02-2011,12152.7002,12238.79004,12150.04981,12233.15039,126650000,12233.15039,0.947256625,0.011676198,0.361321189
09-02-2011,12229.29004,12254.23047,12188.19043,12239.88965,162910000,12239.88965,0.983956993,0.014825274,0.456032088
10-02-2011,12239.66016,12239.66016,12156.94043,12229.29004,274440000,12229.29004,0.490736306,0.000886263,0.133350656
11-02-2011,12227.78027,12285.94043,12180.48047,12273.25977,184290000,12273.25977,0.962220669,0.002549959,0.373748709
14-02-2011,12266.83008,12276.20996,12235.91016,12268.19043,146350000,12268.19043,0.535178781,4.32E-05,0.074481516
15-02-2011,12266.75,12267.66016,12193.26953,12226.63965,142580000,12226.63965,0.802147388,0.000725379,0.172669371
16-02-2011,12219.79004,12303.16016,12219.79004,12288.16992,146270000,12288.16992,0.999816835,0.002137088,0.380594493
17-02-2011,12287.71973,12331.30957,12253.24023,12318.13965,130860000,12318.13965,0.964155197,0.004554403,0.307288076
18-02-2011,12318.66992,12391.29004,12303.23047,12391.25,230040000,12391.25,0.994693458,0.007429839,0.364663525
22-02-2011,12389.74023,12389.82031,12176.30957,12212.79004,201860000,12212.79004,0.898845017,0.001179149,0.112572369
23-02-2011,12211.80957,12221.12012,12063.42969,12105.78027,213490000,12105.78027,0.885848343,0.000520601,0.14185966
